42499 111783
31004 30991 151.59200921692397
31004 30949 92.78934329891698
31004 22178 210.2001340341272
31005 31006 73.39045760848
31005 31007 28.512070617826456
31005 30968 84.69814837746802
31006 31005 73.39045760848
31007 30953 45.62870693286749
31007 22443 91.3217943279456
31007 31005 28.512070617826456
31008 30953 152.87850950515178
31009 31013 89.75346238015501
31010 31011 126.67392545631499
31010 31012 245.6561053004337
31010 31013 242.75694265110752
31011 31010 126.67392545631496
31012 31057 89.71122778651495
31012 31026 114.41045205386287
31012 31010 245.65610530043372
31013 31009 89.75346238015501
31013 31010 242.75694265110758
31013 31014 107.32023245589824
31014 31013 107.32023245589824
31014 30512 640.3235644734679
31014 31082 408.1304881541931
31015 31016 40.32392017210422
31016 26192 156.3668958333389
31016 22186 65.83404770604287
31016 31015 40.32392017210422
31017 31046 2.7580716567474646
31017 31053 36.59982388498562
31017 31052 63.09043722052351
31018 31019 43.48320709893716
31018 31022 96.97532815746295
31018 31053 25.988355979138515
31018 31024 25.202713844728894
31019 31018 43.48320709893716
31019 31046 22.992847331057472
31019 31047 95.92315461484262
31020 31023 87.67661631829843
31020 31021 20.20539963799893
31020 31050 15.084462263414913
31021 31022 80.05659824782407
31021 31053 203.8859242173712
31021 31020 20.20539963799893
31022 31018 96.97532815746294
31022 31021 80.05659824782408
31022 31023 20.129009522651817
31023 31020 87.67661631829843
31023 31022 20.12900952265182
31023 31024 91.29135963320863
31024 31047 40.40734374319113
31024 31023 91.29135963320863
31024 31018 25.202713844728894
31025 31026 73.58905371370582
31026 31012 114.41045205386287
31026 31028 73.97537247529677
31026 31025 73.58905371370582
31027 31028 145.65016996462222
31028 31026 73.97537247529677
31028 30964 19.939437376827858
31028 31027 145.65016996462222
31029 22436 69.94097973166885
31029 22437 112.54086912424475
31029 31030 90.35728297727645
31030 31031 62.152353845760146
31030 31029 90.35728297727648
31030 31032 79.89254109041397
31031 22437 15.963437198330872
31031 31030 62.152353845760146
31031 22438 35.43273565194617
31032 31035 80.28701521284933
31032 22441 83.86878105965619
31032 31030 79.89254109041397
31033 22443 61.83507671808505
31033 22436 134.58484532261326
31033 40137 93.00916099615847
31034 30964 52.71257078867601
31034 40137 64.06665757950171
31034 22443 96.55072975823047
31035 30968 58.03826485571666
31035 22436 35.88097517138562
31035 31032 80.28701521284933
31036 31039 14.434318167519146
31036 31038 14.056287056093288
31036 31037 148.46531028441657
31037 31044 16.796822123795128
31037 31036 148.4653102844166
31037 31043 137.39567566996115
31038 31036 14.056287056093288
31038 31041 114.53777829628926
31038 31045 67.25026293012957
31039 31043 20.98562237186656
31039 31036 14.434318167519146
31039 31042 95.38101591165818
31040 26174 131.53299182040553
31040 22088 171.7189918036958
31040 31041 61.07471548331719
31041 31038 114.53777829628928
31041 31040 61.07471548331719
31041 31042 33.874801377093334
31042 31039 95.38101591165818
31042 31041 33.874801377093334
31042 31043 109.98260614098518
31043 31039 20.98562237186656
31043 31042 109.98260614098517
31043 31037 137.39567566996115
31044 31037 16.796822123795128
31045 31038 67.25026293012957
31046 31019 22.992847331057472
31046 31017 2.7580716567474646
31046 31052 54.33092633016737
31047 31024 40.40734374319113
31047 31019 95.92315461484262
31047 31054 132.29060727455294
31048 31049 110.30891966990805
31049 31052 32.53030944897717
31049 31048 110.30891966990805
31049 31051 187.91727037362517
31050 31054 171.87456823305402
31050 31064 610.0269318764584
31050 31020 15.084462263414915
31051 30992 51.58229574997726
31051 30947 53.83667593805119
31051 31049 187.91727037362514
31052 31049 32.53030944897717
31052 31017 63.09043722052351
31052 31046 54.330926330167365
31053 31017 36.59982388498562
31053 31021 203.88592421737116
31053 31018 25.988355979138518
31054 31050 171.87456823305402
31054 30955 572.7494776661443
31054 31047 132.29060727455297
31055 26781 52.39569403628474
31055 31056 106.46100882916822
31055 30980 83.16372344792586
31056 31055 106.46100882916822
31057 31012 89.71122778651495
31057 31058 164.6943492207884
31057 30512 375.9022750532397
31058 31057 164.6943492207884
31059 22186 6.563313626805653
31059 31076 193.10414975747784
31059 31060 62.989709565459655
31060 31059 62.989709565459655
31060 31061 43.59968110373388
31060 31062 9.702969443176382
31061 31078 20.208458662414593
31061 31060 43.59968110373388
31061 31064 77.97339350952569
31062 31060 9.702969443176382
31063 31065 83.19320277671687
31064 31050 610.0269318764584
31064 31061 77.97339350952569
31064 31065 62.93663596331566
31065 31063 83.19320277671686
31065 31064 62.93663596331565
31065 31067 11.391471585233392
31066 31067 97.04110939648365
31067 31068 92.87821744906715
31067 31065 11.391471585233392
31067 31066 97.04110939648363
31068 31067 92.87821744906715
31069 31080 20.238547923599405
31069 22187 897.2997046564001
31069 31070 375.5681326541711
31070 31069 375.5681326541711
31071 31080 227.1962896876479
31072 31073 61.539889888251864
31073 31072 61.539889888251864
31073 26192 55.33661388587502
31073 26193 175.233898287841
31074 26194 103.76443745657811
31075 31076 85.99045992395713
31076 31059 193.10414975747784
31076 31075 85.99045992395713
31076 31081 294.01703666833055
31077 31078 50.21195846726183
31077 22186 46.382622656902534
31077 23236 94.48431066949797
31078 31077 50.21195846726183
31078 26781 277.1246424048452
31078 31061 20.208458662414593
31079 31080 51.20591996149307
31079 26192 34.392995477490686
31079 26221 289.92221679851116
31080 31079 51.20591996149307
31080 31069 20.238547923599405
31080 31071 227.1962896876479
31080 31081 615.9129587941618
31081 30350 26.237226412184572
31081 31076 294.01703666833055
31081 31080 615.912958794162
31082 30966 591.7768673967421
31082 32633 304.8927231770254
31082 31014 408.1304881541931
31082 32145 262.151840098188
31083 22054 201.42700921976063
31084 42362 318.68245533855685
31084 22039 507.47127001943113
31084 32929 741.8116459756164
31085 22134 3.8320701434683353
31085 27951 820.3171114113086
31085 31094 57.25991809174545
31086 31087 92.06607844760971
31087 31088 73.23235401255248
31087 31086 92.06607844760973
31087 31092 73.56198097722007
31088 31087 73.23235401255248
31089 22134 66.87167367415735
31089 31093 14.63598983874327
31089 30842 335.85628822502434
31090 31091 21.436779419261804
31091 31090 21.436779419261804
31091 31093 19.65636701515716
31091 31092 55.338574916941226
31092 31094 18.9948671360622
31092 31091 55.338574916941226
31092 31087 73.56198097722007
31093 31091 19.65636701515716
31093 31089 14.63598983874327
31093 31094 56.52911523557206
31094 31092 18.9948671360622
31094 31093 56.52911523557206
31094 31085 57.25991809174545
31095 31835 11.700382232943985
31095 31741 42.15792818662196
31095 31820 96.4081930782897
31096 31743 47.957034396562605
31096 22106 67.05860851347873
31096 31929 160.9050286421083
31097 27524 225.01681377490615
31097 30945 195.65502806501036
31097 176 1108.9385380375531
31098 31099 84.45331593733458
31098 31144 280.57979374626194
31098 89 374.09543366651025
31099 31098 84.45331593733458
31099 31099 489.92102069574895
31099 31099 489.92102069574895
31100 779 63.96238310513117
31100 30723 82.96460494162855
31101 31102 93.82211355261843
31102 22176 19.68874651963471
31102 22122 86.55461937591657
31102 31101 93.82211355261843
31103 10834 112.85574324784884
31104 9120 57.43831653218021
31104 31810 122.60854344408438
31104 31105 70.90638837782019
31105 10827 122.58762459762528
31105 31104 70.9063883778202
31105 10818 137.7613331064732
31106 30729 51.06854218278612
31107 31145 27.140258415154314
31107 31254 8.944644780483246
31107 31108 193.52684263673186
31108 31110 68.45467296217926
31108 29526 437.7723255774903
31108 31107 193.52684263673183
31109 31145 17.567621613509953
31109 31110 130.11890110022608
31109 31114 106.13619863454613
31110 31108 68.45467296217926
31110 29906 138.8203544783174
31110 31109 130.11890110022608
31111 31255 13.83722385015641
31111 31151 46.18936538292991
31111 31112 88.14706530495384
31112 31113 79.49030444779292
31112 31111 88.14706530495386
31112 31201 126.34658230696715
31113 31114 103.78436046781326
31113 31112 79.49030444779291
31113 31145 82.67232923211978
31114 29906 2.823403032606447
31114 31109 106.13619863454613
31114 31113 103.78436046781326
31115 9120 94.90197089686012
31116 31567 4.99264568429884
31116 31561 317.49881482614535
31116 31557 19.26540248688034
31117 22107 9.119363068262238
31117 32071 90.91836850821906
31117 31118 305.72261351136996
31118 31122 3.0468081862038634
31118 31117 305.72261351136996
31118 31121 98.7999747578542
31119 10785 276.95281425951293
31119 31130 61.06013988599285
31119 22023 905.441069937571
31120 31125 23.496257216733913
31120 31131 24.419570374370693
31120 31128 78.91309142365077
31120 31127 79.72530074121629
31121 31118 98.79997475785419
31122 31118 3.0468081862038634
31122 31125 24.152365569297395
31122 30882 36.55318052461852
31123 30882 42.40719462816563
31123 31132 35.32798122536387
31123 31126 24.919748697162177
31124 31125 83.10248928234257
31125 31122 24.152365569297395
31125 31120 23.496257216733913
31125 31126 78.93323714281858
31125 31124 83.10248928234257
31126 31125 78.93323714281858
31126 31123 24.919748697162177
31126 31128 23.674325699254418
31127 31120 79.72530074121629
31128 31120 78.91309142365077
31128 31126 23.674325699254418
31128 31131 99.58317852093306
31129 31130 79.43135571755083
31130 31131 6.371846701472336
31130 31119 61.06013988599285
31130 31129 79.43135571755083
31131 31120 24.419570374370693
31131 31130 6.371846701472336
31131 31128 99.58317852093306
31132 31123 35.32798122536387
31133 31153 60.0872286223193
31133 32147 93.89968719776489
31133 31134 63.718181894890364
31134 31133 63.71818189489036
31135 31561 6.6610453329983885
31135 72 201.90554918327547
31135 31136 148.73786146644687
31136 31138 52.94180779692157
31136 31137 66.9505257233517
31136 31135 148.73786146644687
31137 32132 2.1912447003650946
31137 31136 66.9505257233517
31137 32074 106.97286492819872
31138 31136 52.94180779692157
31139 27889 24.59962802409584
31139 27892 23.721144482064876
31139 31142 79.11007746121565
31139 31140 225.76370723014298
31140 27888 24.57487295441893
31140 27890 258.6038375171406
31140 31139 225.76370723014298
31141 12027 144.48578295659644
31141 9148 127.32550564919363
31141 12023 131.90982514802195
31142 31139 79.11007746121565
31142 27901 82.27432716010775
31142 27893 24.700664336470105
31143 10569 1035.5549742465967
31143 215 718.6742774249494
31143 31144 891.2075705115542
31144 31098 280.579793746262
31144 27977 523.0572921814929
31144 31143 891.2075705115539
31145 31107 27.140258415154314
31145 31109 17.567621613509953
31145 31113 82.67232923211978
31146 31148 49.524810523810345
31146 31254 83.58289815109558
31146 31147 82.60400976175538
31147 31146 82.60400976175539
31148 29863 22.695875796803417
31148 31146 49.524810523810345
31148 31149 77.18913242880348
31149 31150 46.001810527566256
31149 31148 77.18913242880349
31149 31161 100.1150954866765
31150 31149 46.001810527566256
31151 31448 13.133127128202604
31151 31111 46.18936538292991
31151 31159 145.35645166056707
31152 9155 66.72646975746314
31153 31187 78.67278042800572
31153 483 14.03090196826692
31153 31133 60.08722862231931
31154 30822 85.04209505489875
31154 18965 155.82898211490885
31154 18971 238.70411333241844
31155 31499 39.35150875007826
31156 31222 33.19593334098952
31156 31226 35.452357704976826
31156 31225 41.05453101774217
31157 31402 86.2212103990097
31157 30464 82.73542783212174
31157 31440 284.72219190468854
31157 31232 102.61466572307249
31158 31159 205.16407251426227
31159 31158 205.16407251426222
31159 31151 145.35645166056707
31159 31160 76.98605702864202
31160 31159 76.98605702864202
31161 31149 100.1150954866765
31161 30732 93.24731882158706
31161 31201 47.57562182259254
31162 31163 80.28212795251773
31163 31165 27.21040092710757
31163 30884 85.99657458830926
31163 31162 80.28212795251773
31164 31165 99.58816596190191
31165 31163 27.21040092710757
31165 31164 99.58816596190191
31165 31189 139.6148644547024
31166 31168 79.7791635462893
31166 31167 85.87526573319715
31166 30884 236.97608011715195
31167 31166 85.87526573319715
31168 22107 57.762056816989514
31168 31166 79.7791635462893
31168 31169 111.40948182849338
31169 31168 111.40948182849338
31170 32077 8.754451657138244
31170 31246 76.79516277791905
31170 32116 62.155662937105085
31171 31172 112.01611946067403
31171 546 80.12143967756339
31171 32076 70.38317330850388
31172 31719 211.12981892043226
31172 549 55.284087124816836
31172 31171 112.01611946067403
31173 29904 43.308722314830476
31174 31175 79.96553095552926
31175 30603 153.58100496037275
31175 29904 86.72353382754525
31175 31174 79.96553095552926
31176 31177 78.53806282613093
31176 31182 319.9662757871466
31176 29906 583.136176195355
31177 31176 78.53806282613093
31177 31181 170.4188314007917
31177 31179 67.5381472811199
31178 31181 96.86675013522546
31179 31177 67.53814728111992
31180 31181 169.7660229300125
31181 31178 96.86675013522546
31181 31177 170.4188314007917
31181 31180 169.7660229300125
31182 31183 81.57430015922132
31182 31184 320.5126146370143
31182 31176 319.9662757871466
31183 31182 81.57430015922132
31184 22075 93.63311976477198
31184 31182 320.5126146370142
31184 31185 169.26522195806552
31185 31184 169.26522195806555
31186 30295 82.16685642043932
31187 31153 78.67278042800572
31187 32132 121.28508521506524
31187 32135 59.073896829957896
31188 31193 29.061639819331916
31188 30887 55.08881001741697
31188 31190 174.14886285166267
31189 31190 39.533664517477256
31189 30885 49.74804086576883
31189 31165 139.6148644547024
31190 31189 39.533664517477256
31190 31194 27.868649483652526
31190 31188 174.14886285166267
31191 31196 28.377675004665967
31191 31194 20.92843889745425
31191 30885 36.89015399278339
31191 31193 193.40755113828433
31192 30886 54.467300061298424
31192 31199 28.318643859262924
31192 31200 54.816455902299246
31193 31188 29.061639819331916
31193 31191 193.40755113828433
31193 31194 173.99102615559008
31194 31191 20.92843889745425
31194 31190 27.868649483652526
31194 31193 173.99102615559008
31195 31196 110.39539728931139
31196 31199 24.901193228085102
31196 31191 28.377675004665967
31196 31197 33.00277197032513
31196 31195 110.39539728931139
31197 31196 33.00277197032513
31197 31200 24.644430537234882
31197 30885 26.69725610118901
31198 31199 111.7674594113576
31199 31192 28.318643859262924
31199 31196 24.901193228085102
31199 31200 31.168659727357248
31199 31198 111.7674594113576
31200 31199 31.168659727357248
31200 31192 54.816455902299246
31200 31197 24.644430537234882
31201 31446 86.7163045525995
31201 31161 47.575621822592545
31201 31112 126.3465823069672
31202 31203 126.7596889350134
31203 29860 178.24662584012282
31203 29863 41.29033963186575
31203 31202 126.7596889350134
31204 29864 8.907491351856997
31204 29860 280.892871857707
31204 31205 269.55189871952695
31205 30293 189.91915657137525
31205 22173 137.05659006274783
31205 31204 269.55189871952683
31206 31219 50.57519412409887
31206 31207 65.07800482523355
31206 31449 63.43115963308468
31207 31206 65.07800482523355
31208 10825 169.86110781478826
31209 9148 211.5655477390244
31210 31211 55.49534834321082
31211 31210 55.49534834321082
31211 28195 151.84341666304522
31211 29526 766.9380095555852
31212 31215 75.20589891037476
31212 30294 117.46625269305696
31212 31213 112.7079129922796
31213 31212 112.70791299227962
31214 31215 127.15801073771516
31215 31212 75.20589891037476
31215 31217 211.59688192595405
31215 31214 127.15801073771516
31216 31217 150.86577713028896
31217 31215 211.59688192595405
31217 28239 509.8109395696448
31217 31216 150.86577713028896
31218 22174 202.60465997166514
31219 31206 50.57519412409887
31219 31220 74.34145516507388
31219 22174 101.25684526902867
31220 31219 74.34145516507388
31221 31225 50.66061606906424
31222 31156 33.19593334098952
31222 31231 53.43825250389859
31222 31225 69.15565196554108
31223 31224 61.194593892486516
31224 31223 61.194593892486516
31224 31225 27.51959323619671
31224 31227 26.68414439788587
31225 31221 50.66061606906424
31225 31156 41.05453101774217
31225 31224 27.51959323619671
31225 31222 69.15565196554108
31226 31156 35.452357704976826
31226 31229 87.03113914582612
31226 31228 51.62828583960968
31227 30466 178.80453513358347
31227 31224 26.684144397885866
31227 31238 48.06326108878288
31228 31226 51.62828583960968
31229 31226 87.03113914582612
31229 31233 26.50317829231568
31229 31231 38.25505536367714
31230 31231 48.87130153980242
31231 31237 59.63403887508531
31231 31229 38.25505536367714
31231 31230 48.87130153980242
31231 31222 53.43825250389859
31232 31233 216.68674290211888
31232 18964 218.89296465319433
31232 31157 102.61466572307249
31233 31234 109.57167085255459
31233 31229 26.50317829231568
31233 31232 216.68674290211888
31234 31233 109.57167085255459
31234 31235 52.6378262335414
31234 31242 113.56247053415167
31235 31234 52.6378262335414
31236 31237 63.61808763244815
31237 31402 21.583001201472356
31237 31231 59.63403887508531
31237 31236 63.61808763244815
31238 31227 48.06326108878288
31239 31242 49.415658498582154
31239 31240 32.75256488620909
31239 31342 24.800718569321045
31240 31239 32.75256488620909
31241 31242 34.813728519985965
31242 31239 49.415658498582154
31242 31245 27.737460835161453
31242 31241 34.813728519985965
31242 31234 113.56247053415166
31243 31245 16.57121028063534
31244 31245 48.240832640819136
31245 31243 16.57121028063534
31245 31242 27.737460835161453
31245 31244 48.240832640819136
31246 31247 36.13097308376713
31246 31170 76.79516277791905
31246 32135 15.635467536054147
31247 31246 36.13097308376713
31247 501 79.67925041679612
31247 485 126.98620579777955
31248 31249 66.97402787036349
31249 29861 25.83621845701685
31249 31248 66.97402787036349
31249 30731 60.65856590040987
31250 36575 820.5811417290481
31250 29905 188.66727219314024
31250 31251 193.8447669056057
31251 31250 193.84476690560572
31252 30432 85.62882901440733
31253 31254 74.46585347423705
31254 31146 83.58289815109558
31254 31107 8.944644780483246
31254 31253 74.46585347423706
31255 31111 13.83722385015641
31255 31256 79.57479239172025
31255 29906 68.08181077337164
31256 31255 79.57479239172025
31257 18703 9.476685019920932
31257 18696 18.030549846828336
31257 31258 48.13736488185229
31258 31257 48.13736488185229
31259 18736 47.59032842213215
31259 18739 42.61406634420496
31259 31261 21.80010223842897
31260 31261 17.931739892328384
31261 31260 17.931739892328384
31261 31259 21.80010223842897
31261 31262 39.14510205429465
31262 18694 67.43908975989294
31262 18739 34.2021261726659
31262 31261 39.14510205429465
31263 31502 8.85917813488133
31263 19154 46.47179516669177
31263 30027 180.85801397941574
31264 31265 88.0891601176925
31265 10832 128.11666298049184
31265 9160 67.22297223864422
31265 31264 88.08916011769249
31266 32031 62.7589595465207
31266 31268 69.0700484622379
31266 31494 248.71401273119096
31267 31494 47.91620869705212
31268 22189 198.95831877054917
31268 32020 7.83940589698862
31268 31266 69.0700484622379
31269 30932 70.43452029618686
31270 30901 18.95249416182144
31270 30899 10.22928774508166
31270 31271 31.53934711458195
31271 31270 31.53934711458195
31272 30901 34.0929252874174
31273 31339 182.88784191470057
31273 31278 8.115270189550069
31273 31280 22.589536937856977
31274 31294 23.17641726764345
31274 31281 26.660094500733106
31274 31282 109.89206537728721
31275 31281 26.267696427697672
31275 31279 27.674798120180945
31275 31283 41.33205597578967
31276 31282 28.27366183794738
31276 31280 26.326819463039577
31276 31283 41.52936825432988
31277 31279 25.630978730056174
31277 31286 25.161562714251
31277 31278 75.55479107473198
31278 31273 8.115270189550069
31278 31304 12.616253490535842
31278 31277 75.55479107473198
31279 31275 27.674798120180945
31279 31277 25.630978730056174
31279 31280 82.09331210990618
31280 31276 26.326819463039577
31280 31273 22.589536937856977
31280 31279 82.09331210990618
31281 31274 26.660094500733106
31281 31275 26.267696427697672
31281 31284 42.48872297756165
31282 31276 28.27366183794738
31282 31284 41.37666253804569
31282 31274 109.89206537728722
31283 31276 41.52936825432988
31283 31275 41.33205597578967
31283 31284 26.243378992477158
31284 31282 41.37666253804569
31284 31281 42.48872297756165
31284 31283 26.243378992477158
31285 31304 23.59234544716474
31285 31286 48.74815272512457
31285 22230 54.9789949714826
31286 31277 25.161562714251
31286 22230 20.44806440158751
31286 31285 48.74815272512457
31287 31288 48.759045193387
31288 31953 101.39922398060918
31288 31290 19.636609915746504
31288 31287 48.759045193387
31289 31290 48.438743461561145
31290 31288 19.636609915746504
31290 31292 19.411754798915037
31290 31289 48.438743461561145
31291 31292 50.15352195516615
31292 31290 19.411754798915037
31292 31291 50.15352195516615
31292 31294 21.23042926167154
31293 31294 47.12501322899123
31294 31274 23.17641726764345
31294 31293 47.12501322899123
31294 31292 21.23042926167154
31295 31298 15.627081620427438
31295 31297 45.76096874654633
31295 31965 54.64697707825155
31296 31963 12.223191830152434
31297 31302 9.026291297584113
31297 31295 45.760968746546325
31297 31994 43.94247343397727
31298 31299 7.045653291262014
31298 31963 40.45475373170646
31298 31295 15.627081620427438
31299 31298 7.045653291262014
31299 31301 42.47339542106917
31299 31303 43.50462678456472
31300 31302 40.663472278571255
31300 22189 17.55429170125523
31300 31301 19.562712516767544
31301 31303 25.26890971391292
31301 31300 19.562712516767544
31301 31299 42.47339542106917
31302 31303 3.311675822740772
31302 31297 9.026291297584113
31302 31300 40.663472278571255
31303 31302 3.311675822740772
31303 31301 25.26890971391292
31303 31299 43.504626784564714
31304 31278 12.616253490535842
31304 31285 23.59234544716474
31304 31305 95.40900432132389
31305 31304 95.4090043213239
31306 31309 6.4172721885865025
31306 30035 62.86686830983624
31306 34103 63.570926955552196
31307 31905 43.27088113077051
31307 31309 34.538608544405285
31307 31308 39.18636108602294
31308 34103 31.290449362778208
31308 31903 25.14414282644849
31308 31307 39.18636108602294
31309 31307 34.538608544405285
31309 31306 6.4172721885865025
31309 31310 75.34733915761954
31310 31309 75.34733915761954
31311 30043 48.981435356425095
31311 31314 24.093779671853667
31311 19308 1143.300935037362
31312 31316 10.666799522149716
31313 31314 30.85281248463234
31314 31316 45.31945829850355
31314 31311 24.093779671853667
31314 31313 30.85281248463234
31315 31316 28.13562241942505
31316 31312 10.666799522149716
31316 31314 45.31945829850355
31316 31315 28.13562241942505
31317 18685 96.6476008158167
31317 19147 64.29322885453784
31317 31318 90.64081137347127
31318 31317 90.64081137347127
31319 18705 76.20068585868752
31319 31320 55.43015374096955
31319 18685 113.36281470253329
31320 31319 55.43015374096955
31321 31323 46.52118444122984
31321 30794 43.734031620111665
31321 31322 25.266704661669518
31322 31324 44.9271368511406
31322 30796 43.94918437274958
31322 31321 25.266704661669518
31323 30793 47.860973713880426
31323 31321 46.52118444122984
31323 31324 25.38053753032915
31324 30795 45.905089329531556
31324 31322 44.9271368511406
31324 31323 25.38053753032915
31325 22432 53.38073634609004
31325 30765 26.242065116189604
31325 30767 29.774949307341117
31326 30476 182.5850662567444
31327 31328 280.424780783919
31328 31522 329.9905030507313
31328 31329 186.66243152757656
31328 31327 280.424780783919
31329 29880 9.201012275015758
31329 31330 50.04867426868317
31329 31328 186.66243152757656
31330 31329 50.04867426868317
31330 31457 81.76165146046208
31330 31459 32.57591402885665
31331 31461 26.239581403541724
31331 31459 10.538013737070063
31331 31549 884.3520088806353
31332 19022 60.75913461801046
31332 19008 2.464425475667705
31332 31333 25.423915285615287
31333 19027 21.938792198199256
31333 19009 19.83720293624841
31333 31332 25.423915285615287
31334 18976 113.05027572933142
31334 31377 52.73832820534504
31334 31335 30.891083702251397
31335 31334 30.891083702251397
31336 31337 31.295216088677197
31337 31336 31.295216088677197
31337 31377 84.68534293845073
31337 31379 4.667082511553257
31338 19135 6.357482627972061
31338 19134 73.87785168518607
31338 19145 49.67251065381763
31339 31273 182.88784191470057
31339 22189 42.79181827803381
31339 31340 49.33475068933541
31340 31339 49.334750689335415
31341 31342 30.529868771882914
31342 30936 112.95279948073457
31342 31341 30.529868771882914
31342 31239 24.800718569321045
31343 9861 309.0607909849581
31343 31344 54.42758565666024
31344 30388 29.723798844539786
31344 18639 106.79660134972721
31344 31343 54.42758565666024
31345 18671 50.91204904232325
31345 31346 45.24883642462655
31345 18684 217.39209288497625
31346 31345 45.24883642462655
31347 18671 50.43559681012722
31347 31348 44.76607736617727
31347 18670 229.91980895290095
31348 31347 44.76607736617727
31349 18684 49.847839979491965
31349 18694 61.912133146060334
31349 31350 111.07832371259221
31350 18694 72.58013561513755
31350 18671 112.22244235542422
31350 31349 111.07832371259221
31351 22138 53.876613737930725
31351 30573 171.61299440815282
31351 31365 81.67479892419288
31352 31356 72.45514994572477
31353 31354 27.715061770995337
31354 30669 24.579771467990692
31354 31353 27.715061770995337
31354 31355 43.21877464007408
31355 31363 34.71521703907704
31355 31356 49.25911572555557
31355 31354 43.21877464007408
31356 31358 39.533881297752764
31356 31352 72.45514994572477
31356 31355 49.25911572555557
31356 31357 75.36496871017937
31357 31356 75.36496871017935
31357 30670 149.16211868610813
31357 31553 15.374718430182211
31358 31356 39.533881297752764
31358 31364 6.433645879756688
31358 31363 38.47022062368248
31359 31360 40.02080713149271
31360 31362 12.249919765351915
31360 31359 40.02080713149271
31360 31361 79.90859593799709
31361 31553 192.6121148964055
31361 31391 48.33454577898747
31361 31360 79.9085959379971
31361 31387 49.11821021911375
31362 31360 12.249919765351915
31362 31390 57.03199982996962
31362 31364 64.31297988944823
31363 31355 34.71521703907704
31363 30573 70.67244620239741
31363 31358 38.47022062368248
31364 31358 6.433645879756688
31364 31362 64.31297988944823
31364 31365 132.31873754801111
31365 31351 81.6747989241929
31365 31364 132.31873754801111
31365 31366 80.93290229374354
31366 31389 74.52982615398444
31366 31367 22.202286226124393
31366 31365 80.93290229374354
31367 31366 22.20228622612439
31367 30799 43.930730177414695
31367 31369 39.52636045052628
31368 30799 46.219550040255214
31368 30798 129.9910562792241
31368 31369 63.931365818652466
31369 31367 39.52636045052628
31369 31368 63.931365818652466
31369 31370 90.42833364809646
31370 30798 171.40769186606894
31370 22138 28.610577175729578
31370 31369 90.42833364809646
31371 11984 23.67616704782942
31371 31812 75.28232196093465
31371 30309 223.51171358509922
31372 31375 5.193246017007747
31372 26649 140.461822404777
31372 31373 125.45238855033652
31373 31374 96.32871986888284
31373 32207 158.19748547562028
31373 31372 125.45238855033652
31374 31373 96.32871986888284
31374 32207 64.5034576844041
31374 31375 26.331862309667848
31375 31372 5.193246017007747
31375 31376 45.742820937963096
31375 31374 26.33186230966785
31376 31375 45.742820937963096
31377 31334 52.73832820534504
31377 31378 9.464338648524288
31377 31337 84.68534293845075
31378 31377 9.464338648524288
31378 19030 28.304259433228243
31378 31379 55.03922513860754
31379 31337 4.667082511553256
31379 31378 55.03922513860754
31379 31380 23.45229933047439
31380 8890 46.326655899694124
31380 19044 83.51442833373754
31380 31379 23.45229933047439
31381 30173 13.129413224358633
31381 31382 24.74291197221379
31381 31383 72.41727678721143
31382 31406 73.21422877164447
31382 19033 5.871393598372781
31382 31381 24.74291197221379
31383 31406 21.88761156080332
31383 31495 111.04482286897371
31383 31381 72.41727678721143
31384 30898 47.81414202930858
31384 30897 44.11133362510529
31384 31385 28.62279215031598
31385 30910 7.502733957921445
31385 30909 37.292234853132804
31385 31384 28.62279215031598
31386 31391 35.556208977404125
31387 31361 49.11821021911374
31388 31389 75.8395249388092
31388 31392 64.86824605534458
31388 31554 29.354069512349874
31389 31390 48.56421154693143
31389 31366 74.52982615398444
31389 31388 75.8395249388092
31390 31362 57.03199982996962
31390 31389 48.56421154693143
31390 31392 89.8955584121013
31391 22144 31.168699550745988
31391 31386 35.556208977404125
31391 31392 26.637881974395075
31391 31361 48.33454577898747
31392 31391 26.637881974395075
31392 31390 89.8955584121013
31392 31388 64.86824605534458
31393 31554 69.80122944436633
31393 31422 46.37514751885135
31393 31394 32.54347725941119
31394 31556 40.30501920729073
31394 31393 32.54347725941119
31394 31395 62.17383787652509
31395 31398 24.750546993516988
31395 31397 34.55644250452497
31395 31394 62.17383787652509
31396 31397 32.790608524708546
31397 31396 32.790608524708546
31397 31395 34.55644250452497
31397 31399 30.80676826605218
31398 31395 24.750546993516988
31399 31397 30.80676826605218
31399 31422 83.10952463298707
31399 22148 259.49095224130906
31400 30465 25.935596588950542
31400 31401 68.09595745593563
31400 30461 99.89328290693493
31401 31400 68.09595745593563
31402 31157 86.2212103990097
31402 31237 21.583001201472356
31402 31403 33.50921427930371
31403 31402 33.50921427930371
31404 30930 20.35307355268726
31404 31405 22.204208261238414
31404 30928 66.71278288814356
31405 30929 20.86524896525631
31405 30928 43.64751903524239
31405 31404 22.204208261238414
31406 18995 25.575693743470385
31406 31382 73.21422877164447
31406 31383 21.88761156080332
31406 18999 41.659269477136405
31407 31408 109.88816430455842
31408 18705 34.91421079787316
31408 18824 316.41751237522647
31408 31407 109.8881643045584
31409 18726 19.618819152958192
31409 18730 25.7864331286078
31409 31410 35.59455654709214
31410 31409 35.59455654709214
31411 30135 90.55123868272746
31412 30123 12.19898254944781
31412 30127 18.07036794621536
31412 31413 95.96998766361205
31413 31412 95.96998766361205
31413 30149 11.01179441410818
